Item Code,Date,Quantity,Cost,Category,Type,Material,GDP,CPI
LAP0716-63,2017-10,1,800,Home Decor,Bracket,Wood,39508.25,287
LAP0716-63,2017-04,1,704.88,Home Decor,Bracket,Wood,37034.64,277
LAP0716-63,2017-01,1,800,Home Decor,Bracket,Wood,36338.66,274
LAP0716-64,2016-08,1,1092.5,Home Decor,Bracket,Wood,35178.57,278
LAP0716-64,2016-11,1,1013.26,Home Decor,Bracket,Wood,35688.54,277
LAP0716-65,2016-08,1,800,Home Decor,Bracket,Wood,35178.57,278
LAP0716-66,2016-10,1,792.99,Home Decor,Bracket,Wood,35688.54,278
LAP0716-66,2016-11,2,1710,Home Decor,Bracket,Wood,35688.54,277
LAP0716-66,2016-10,1,792.99,Home Decor,Bracket,Wood,35688.54,278
LAP0716-66,2017-09,1,900,Home Decor,Bracket,Wood,38942.17,285
LAP0716-67,2017-06,1,600,Home Decor,Animal,Wood,37034.64,280
LAP0716-67,2016-08,2,1140,Home Decor,Animal,Wood,35178.57,278
LAP0716-67,2016-08,1,533.34,Home Decor,Animal,Wood,35178.57,278
LAP0716-67,2017-06,3,1585.98,Home Decor,Animal,Wood,37034.64,280
LAP0716-67,2016-09,1,528.66,Home Decor,Animal,Wood,35178.57,277
LAP0716-67,2016-11,1,528.66,Home Decor,Animal,Wood,35688.54,277
LAP0716-67,2016-07,1,528.66,Home Decor,Animal,Wood,35178.57,280
LAP0716-67,2016-10,1,528.66,Home Decor,Animal,Wood,35688.54,278
LAP0716-67,2016-08,1,533.33,Home Decor,Animal,Wood,35178.57,278
LAP0716-67,2017-05,1,528.66,Home Decor,Animal,Wood,37034.64,278
LAP0716-67,2016-08,1,506.67,Home Decor,Animal,Wood,35178.57,278
LAP0716-67,2016-09,1,533.33,Home Decor,Animal,Wood,35178.57,277
LAP0716-67,2016-08,1,533.32,Home Decor,Animal,Wood,35178.57,278
LAP0716-67,2016-09,1,528.66,Home Decor,Animal,Wood,35178.57,277
LAP0716-68,2017-11,1,950,Home Decor,Animal,Wood,39508.25,288
LAP0716-68,2017-10,2,1805,Home Decor,Animal,Wood,39508.25,287
LAP0716-68,2017-12,1,950,Home Decor,Animal,Wood,39508.25,286
LAP0716-68/1,2017-07,1,250,Home Decor,Hook,Metal,38942.17,285
LAP0716-68/1,2017-01,1,250,Home Decor,Hook,Metal,36338.66,274
LAP0716-68/2,2017-01,1,450,Home Decor,Hook,Metal,36338.66,274
LAP0716-68/2,2016-10,1,427.5,Home Decor,Hook,Metal,35688.54,278
LAP0716-68/2,2017-08,1,450,Home Decor,Hook,Metal,38942.17,285
LAP0716-68/3,2016-12,1,544,Home Decor,Hook,Metal,35688.54,275
LAP0716-68/4,2016-10,1,622.23,Home Decor,Hook,Metal,35688.54,278
LAP0716-68/4,2017-10,1,616.77,Home Decor,Hook,Metal,39508.25,287
LAP0716-68/4,2017-09,1,700,Home Decor,Hook,Metal,38942.17,285
LAP0716-69,2017-09,1,350,Home Decor,Animal,Wood,38942.17,285
LAP0716-69,2017-10,1,350,Home Decor,Animal,Wood,39508.25,287
LAP0716-69,2017-02,1,350,Home Decor,Animal,Wood,36338.66,274
LAP0716-69/1,2016-11,2,352.44,Home Decor,Hook,Metal,35688.54,277
LAP0716-69/2,2016-07,1,266.6,Home Decor,Hook,Metal,35178.57,280
LAP0716-69/2,2016-11,1,264.33,Home Decor,Hook,Metal,35688.54,277
LAP0716-69/2,2017-03,1,300,Home Decor,Hook,Metal,36338.66,275
LAP0716-69/3,2017-01,1,350,Home Decor,Hook,Metal,36338.66,274
LAP0716-69/3,2016-03,1,311.11,Home Decor,Hook,Metal,33637.66,268
LAP0716-69/3,2016-09,2,700,Home Decor,Hook,Metal,35178.57,277
LAP0716-69/4,2016-10,1,533.33,Home Decor,Hook,Metal,35688.54,278
LAP0716-69/4,2016-11,1,528.66,Home Decor,Hook,Metal,35688.54,277
LAP0716-69/4,2016-05,1,600,Home Decor,Hook,Metal,33911.15,275
LAP0716-70,2017-10,1,650,Home Decor,Animal,Wood,39508.25,287
LAP0716-70,2017-11,1,650,Home Decor,Animal,Wood,39508.25,288
LAP0716-70/2,2017-06,1,198.24,Home Decor,Hook,Metal,37034.64,280
LAP0716-70/2,2016-12,1,225,Home Decor,Hook,Metal,35688.54,275
LAP0716-70/3,2016-02,1,308.38,Home Decor,Hook,Metal,33637.66,267
LAP0716-70/3,2017-05,1,308.38,Home Decor,Hook,Metal,37034.64,278
LAP0716-70/3,2017-08,1,507,Home Decor,Hook,Metal,38942.17,285
LAP0716-70/4,2016-11,1,528.66,Home Decor,Hook,Metal,35688.54,277
LAP0716-70/4,2016-12,1,528.66,Home Decor,Hook,Metal,35688.54,275
LAP0716-70/4,2016-08,1,533,Home Decor,Hook,Metal,35178.57,278
LAP0716-71,2016-12,3,396.48,Home Decor,Hook,Metal,35688.54,275
LAP0716-71,2016-12,1,132.16,Home Decor,Hook,Metal,35688.54,275
LAP0716-71,2017-01,1,150,Home Decor,Hook,Metal,36338.66,274
LAP0716-71,2016-11,1,132.16,Home Decor,Hook,Metal,35688.54,277
LAP0716-72,2016-01,1,150,Home Decor,Hook,Metal,33637.66,269
LAP0716-72,2017-05,1,132.17,Home Decor,Hook,Metal,37034.64,278
LAP0716-72,2016-11,1,132.16,Home Decor,Hook,Metal,35688.54,277
LAP0716-72,2016-07,1,126.67,Home Decor,Hook,Metal,35178.57,280
LAP0716-72,2016-08,1,133.33,Home Decor,Hook,Metal,35178.57,278
LAP0716-72,2016-03,1,150,Home Decor,Hook,Metal,33637.66,268
LAP0716-73,2016-11,2,440.54,Home Decor,Hook,Metal,35688.54,277
LAP0716-73,2016-08,1,222.22,Home Decor,Hook,Metal,35178.57,278
LAP0716-73,2016-07,1,211.11,Home Decor,Hook,Metal,35178.57,280
LAP0716-74,2016-07,1,337.78,Home Decor,Hook,Metal,35178.57,280
LAP0716-74,2017-06,1,352.44,Home Decor,Hook,Metal,37034.64,280
LAP0716-74,2016-10,1,355.56,Home Decor,Hook,Metal,35688.54,278
LAP0716-74,2016-12,1,352,Home Decor,Hook,Metal,35688.54,275
LAP0716-74,2017-08,1,400,Home Decor,Hook,Metal,38942.17,285
LAP0716-74,2017-08,1,400,Home Decor,Hook,Metal,38942.17,285
LAP0716-75,2016-11,1,440.55,Home Decor,Hook,Metal,35688.54,277
LAP0716-75,2016-12,1,440,Home Decor,Hook,Metal,35688.54,275
LAP0716-75,2016-09,4,2000,Home Decor,Hook,Metal,35178.57,277
LAP0716-76,2017-02,1,600,Home Decor,Animal,Wood,36338.66,274
LAP0716-76,2017-09,1,675,Home Decor,Animal,Wood,38942.17,285
LAP0716-76,2017-12,1,600,Home Decor,Animal,Wood,39508.25,286
LAP0716-76,2017-09,1,600,Home Decor,Animal,Wood,38942.17,285
LAP0716-76,2017-09,1,600,Home Decor,Animal,Wood,38942.17,285
LAP0716-76,2017-07,1,600,Home Decor,Animal,Wood,38942.17,285
LAP0716-76,2017-02,1,600,Home Decor,Animal,Wood,36338.66,274
LAP0716-76,2017-10,1,600,Home Decor,Animal,Wood,39508.25,287
LAP0716-76/4,2016-03,2,400,Home Decor,Animal,Wood,33637.66,268
LAP0716-76/4,2016-08,1,177.78,Home Decor,Animal,Wood,35178.57,278
LAP0716-76/4,2016-10,1,176.22,Home Decor,Animal,Wood,35688.54,278
LAP0716-76/4,2016-10,1,176.22,Home Decor,Animal,Wood,35688.54,278
LAP0716-76/5,2016-10,1,220.27,Home Decor,Animal,Wood,35688.54,278
LAP0716-76/5,2017-01,1,220.27,Home Decor,Animal,Wood,36338.66,274
LAP0716-76/5,2016-10,1,220.27,Home Decor,Animal,Wood,35688.54,278
LAP0716-76/5,2016-08,1,222.2,Home Decor,Animal,Wood,35178.57,278
LAP0716-76/5,2016-08,1,222.22,Home Decor,Animal,Wood,35178.57,278
LAP0716-76/5,2016-12,1,220.27,Home Decor,Animal,Wood,35688.54,275
LAP0716-76/5,2016-10,2,440.54,Home Decor,Animal,Wood,35688.54,278
LAP0716-77,2017-04,1,600,Home Decor,Animal,Wood,37034.64,277
LAP0716-77,2016-09,3,1467,Home Decor,Animal,Wood,35178.57,277
LAP0716-78,2017-08,1,1300,Home Decor,Box,Wood,38942.17,285
LAP0716-78/B,2016-08,2,855,Home Decor,Tray,Wood,35178.57,278
LAP0716-78/B,2016-07,1,400,Home Decor,Tray,Wood,35178.57,280
LAP0716-78/B,2016-11,1,400,Home Decor,Tray,Wood,35688.54,277
LAP0716-78/B,2016-08,1,400,Home Decor,Tray,Wood,35178.57,278
LAP0716-78/B,2016-07,1,400,Home Decor,Tray,Wood,35178.57,280
LAP0716-78/S,2016-07,1,622.23,Home Decor,Bowl,Wood,35178.57,280
LAP0716-78/S,2016-08,1,663.52,Home Decor,Bowl,Wood,35178.57,278
LAP0716-78/S,2016-08,1,622.23,Home Decor,Bowl,Wood,35178.57,278
LAP0716-78/S,2016-11,1,622.23,Home Decor,Bowl,Wood,35688.54,277
LAP0716-78/S,2016-08,2,1330,Home Decor,Bowl,Wood,35178.57,278
LAP0716-78/S,2017-12,1,616.77,Home Decor,Bowl,Wood,39508.25,286
LAP0716-79,2017-09,1,2467.08,Home Decor,Stool,Wood,38942.17,285
LAP0716-79,2016-08,1,2599.24,Home Decor,Stool,Wood,35178.57,278
LAP0716-80,2016-08,1,4800,Home Decor,Stool,Wood,35178.57,278
LAP0716-80,2016-07,1,4800,Home Decor,Stool,Wood,35178.57,280
LAP0716-80,2016-08,1,5130,Home Decor,Stool,Wood,35178.57,278
LAP0716-81,2016-08,1,1733.35,Home Decor,Stool,Wood,35178.57,278
LAP0716-81,2016-08,1,1646.68,Home Decor,Stool,Wood,35178.57,278
LAP0716-82,2016-07,1,2000,Home Decor,Box,Wood,35178.57,280
LAP0716-82,2017-08,1,2137.5,Home Decor,Box,Wood,38942.17,285
LAP0716-83,2016-10,1,2775.46,Home Decor,Stool,Wood,35688.54,278
LAP0716-83,2016-09,1,3500,Home Decor,Stool,Wood,35178.57,277
LAP0716-84,2016-07,1,2992.5,Home Decor,Cow Bell,Metal,35178.57,280
LAP0716-85,2017-02,2,1497.86,Home Decor,Stool,Wood,36338.66,274
LAP0716-85,2016-10,1,748.93,Home Decor,Stool,Wood,35688.54,278
LAP0716-85,2016-07,2,1530,Home Decor,Stool,Wood,35178.57,280
LAP0716-86,2016-08,1,800,Home Decor,Animal,Wood,35178.57,278
LAP0716-86,2016-09,1,800,Home Decor,Animal,Wood,35178.57,277
LAP0716-86,2016-09,2,1585.98,Home Decor,Animal,Wood,35178.57,277
LAP0716-87,2016-12,1,1013,Home Decor,Bracket,Wood,35688.54,275
LAP0716-87,2016-10,1,1013.26,Home Decor,Bracket,Wood,35688.54,278
LAP0716-87,2016-05,2,1822.23,Home Decor,Bracket,Wood,33911.15,275
LAP0716-88,2016-11,1,1321.65,Bajot,Pidda,Wood,35688.54,277
LAP0716-88,2017-01,1,1700,Bajot,Pidda,Wood,36338.66,274
LAP0716-88,2016-10,1,1497.87,Bajot,Pidda,Wood,35688.54,278
LAP0716-88,2016-04,2,2044.46,Bajot,Pidda,Wood,33911.15,271
LAP0716-88,2016-11,1,1321.65,Bajot,Pidda,Wood,35688.54,277
LAP0716-88,2016-09,1,1333.36,Bajot,Pidda,Wood,35178.57,277
LAP0716-89,2016-11,1,1282.5,Home Decor,Tray,Wood,35688.54,277
LAP0716-89,2016-07,1,1350,Home Decor,Tray,Wood,35178.57,280
LAP0716-90,2016-12,1,617.2,Home Decor,Box,Wood,35688.54,275
LAP0716-90,2017-03,1,700,Home Decor,Box,Wood,36338.66,275
LAP0716-90,2016-08,1,700,Home Decor,Box,Wood,35178.57,278
LAP0716-90,2016-09,1,622.23,Home Decor,Box,Wood,35178.57,277
LAP0716-90,2016-05,1,616.77,Home Decor,Box,Wood,33911.15,275
LAP0716-91,2017-08,1,2500,Home Decor,Stool,Wood,38942.17,285
LAP0716-92,2016-10,1,3200,Home Decor,Stool,Wood,35688.54,278
LAP0716-92,2016-10,1,3420,Home Decor,Stool,Wood,35688.54,278
LAP0716-92,2016-11,1,3171.96,Home Decor,Stool,Wood,35688.54,277
LAP0716-93,2017-09,1,4050,Home Decor,Stool,Wood,38942.17,285
LAP0716-93,2016-09,1,3603.69,Home Decor,Stool,Wood,35178.57,277
LAP0716-93,2016-09,1,4050,Home Decor,Stool,Wood,35178.57,277
LAP0716-94,2016-08,1,1822.24,Home Decor,,Wood,35178.57,278
LAP0716-94,2016-11,1,1806.25,Home Decor,,Wood,35688.54,277
LAP0716-94,2016-09,1,1822.24,Home Decor,,Wood,35178.57,277
LAP0716-94,2016-10,1,1806.25,Home Decor,,Wood,35688.54,278
LAP0716-94,2016-02,1,1806.25,Home Decor,,Wood,33637.66,267
LAP0716-94,2016-08,1,1822.24,Home Decor,,Wood,35178.57,278
LAP0716-95,2016-12,1,2202.75,Home Decor,,Wood,35688.54,275
LAP0716-95,2016-12,1,2202.1,Home Decor,,Wood,35688.54,275
LAP0716-95,2016-01,1,2500,Home Decor,,Wood,33637.66,269
LAP0716-95,2016-12,1,2202.75,Home Decor,,Wood,35688.54,275
LAP0716-95,2016-11,1,2202.75,Home Decor,,Wood,35688.54,277
LAP0716-95,2016-10,1,1806.25,Home Decor,,Wood,35688.54,278
LAP0716-95,2017-11,1,2202.1,Home Decor,,Wood,39508.25,288
LAP0716-96,2016-12,1,3400,Home Decor,Stool,Wood,35688.54,275
LAP0716-97,2017-06,1,616.77,Home Decor,Hook,Metal,37034.64,280
LAP0716-97,2016-07,1,622.23,Home Decor,Hook,Metal,35178.57,280
LAP0716-97,2017-08,1,700,Home Decor,Hook,Metal,38942.17,285
LAP0716-98,2017-04,1,1092.5,Home Decor,Hook,Metal,37034.64,277
LAP0716-99,2017-05,1,616.77,Home Decor,Hook,Metal,37034.64,278
LAP0716-99,2017-05,1,616.77,Home Decor,Hook,Metal,37034.64,278
LAP0716-99,2017-02,1,616.77,Home Decor,Hook,Metal,36338.66,274
LAP0812-05,2017-10,1,1092.5,Home Decor,Tray,Wood,39508.25,287
LAP0812-20,2015-01,1,1111,Home Decor,Bowl,Wood,30710.14,254
LAP0812-29,2016-05,2,1155.56,Home Decor,,Wood,33911.15,275
LAP0812-30,2012-09,1,1224.55,Stand,Magazine Stand,Wood,23568.64,215
LAP0812-30,2012-09,1,1450,Stand,Magazine Stand,Wood,23568.64,215
LAP0812-33,2015-01,1,440,Home Decor,,Wood,30710.14,254
LAP0911-02a,2017-09,1,950,Home Decor,Box,Wood,38942.17,285
LAP0911-07,2017-10,1,951.59,Home Decor,Animal,Wood,39508.25,287
LAP0911-08,2015-03,2,1422.22,Home Decor,Animal,Wood,30710.14,254
LAP0911-14,2017-12,2,264.32,Stand,Candle Stand,Wood,39508.25,286
LAP0914-01,2015-01,1,28975,Cupboard,Cabinet,Wood,30710.14,254
LAP0914-02,2016-01,1,20187.5,Home Decor,Box,Wood,33637.66,269
LAP0914-03,2017-06,1,4500,Mirror,,Glass and Wood,37034.64,280
LAP0914-03,2015-02,1,8080.2,Mirror,,Glass and Wood,30710.14,253
LAP0914-04,2017-08,1,13500,Mirror,,Glass and Wood,38942.17,285
LAP0914-05,2014-12,1,5333,Table,Nesting Table,Wood,28854.1,253
LAP0914-05,2015-04,1,5700,Table,Nesting Table,Wood,30901.48,256
LAP0914-06,2014-10,1,7555.56,Table,Stool,Wood,28854.1,253
LAP0914-07,2014-12,1,9855,Mirror,,Glass and Wood,28854.1,253
