Item Code,Date,Quantity,Cost,Category,Type,Material
SLAGBT-01,2016-08-22,12,Rs.360.00,Home Decor,,Wood
SLAGBT-01,2017-12-17,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-10-15,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2017-02-08,11,Rs.330.00,Home Decor,,Wood
SLAGBT-01,2017-04-06,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2015-09-26,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2016-10-28,11,Rs.330.00,Home Decor,,Wood
SLAGBT-01,2015-11-14,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2017-04-22,21,Rs.630.00,Home Decor,,Wood
SLAGBT-01,2015-09-26,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-09-26,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-11-11,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2017-04-22,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2015-07-20,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-10-01,14,Rs.420.00,Home Decor,,Wood
SLAGBT-01,2017-04-06,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2016-08-31,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-06-11,14,Rs.420.00,Home Decor,,Wood
SLAGBT-01,2017-04-15,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2017-04-06,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2016-08-27,20,Rs.600.00,Home Decor,,Wood
SLAGBT-01,2017-04-15,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-07-30,4,Rs.108.00,Home Decor,,Wood
SLAGBT-01,2016-10-22,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2016-10-23,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2016-10-23,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2016-08-18,8,Rs.240.00,Home Decor,,Wood
SLAGBT-01,2017-07-06,20,Rs.600.00,Home Decor,,Wood
SLAGBT-01,2015-05-09,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2016-04-24,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2017-04-16,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2016-11-10,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2017-05-17,7,Rs.210.00,Home Decor,,Wood
SLAGBT-01,2017-06-08,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2017-02-28,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2017-10-22,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2015-11-17,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2017-08-22,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2016-05-23,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-11-28,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2016-02-06,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2015-08-19,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2017-01-08,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2017-04-08,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2015-04-27,7,Rs.210.00,Home Decor,,Wood
SLAGBT-01,2015-07-09,9,Rs.270.00,Home Decor,,Wood
SLAGBT-01,2015-03-12,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-04-12,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-02-04,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2016-11-22,9,Rs.270.00,Home Decor,,Wood
SLAGBT-01,2015-02-01,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2017-02-04,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2016-11-23,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2017-10-13,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2017-03-23,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-12-12,11,Rs.330.00,Home Decor,,Wood
SLAGBT-01,2015-12-09,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-11-12,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2016-05-21,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2016-05-20,14,Rs.420.00,Home Decor,,Wood
SLAGBT-01,2017-01-04,8,Rs.240.00,Home Decor,,Wood
SLAGBT-01,2015-11-12,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-09-12,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2015-06-30,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2017-03-04,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2015-12-06,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2016-04-13,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2016-01-05,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2015-12-06,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2017-07-24,4,Rs.108.60,Home Decor,,Wood
SLAGBT-01,2017-12-18,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2016-12-20,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-05-11,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2017-07-23,12,Rs.342.96,Home Decor,,Wood
SLAGBT-01,2017-09-17,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2016-02-27,20,Rs.600.00,Home Decor,,Wood
SLAGBT-01,2017-07-23,2,Rs.57.16,Home Decor,,Wood
SLAGBT-01,2015-08-23,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2017-06-04,20,Rs.600.00,Home Decor,,Wood
SLAGBT-01,2017-12-21,14,Rs.420.00,Home Decor,,Wood
SLAGBT-01,2017-07-25,4,Rs.114.32,Home Decor,,Wood
SLAGBT-01,2017-09-16,8,Rs.240.00,Home Decor,,Wood
SLAGBT-01,2015-11-29,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2015-01-01,7,Rs.210.00,Home Decor,,Wood
SLAGBT-01,2017-05-04,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2015-06-17,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2017-06-04,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2015-06-16,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2015-08-06,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2015-10-06,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-09-13,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2017-11-09,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2017-08-04,11,Rs.330.00,Home Decor,,Wood
SLAGBT-01,2016-01-05,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2016-01-05,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2016-05-05,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2016-05-05,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2017-09-30,4,Rs.114.00,Home Decor,,Wood
SLAGBT-01,2015-12-04,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2015-12-13,40,Rs.1200.00,Home Decor,,Wood
SLAGBT-01,2015-04-16,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-07-16,2,Rs.54.28,Home Decor,,Wood
SLAGBT-01,2015-02-14,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-08-07,9,Rs.270.00,Home Decor,,Wood
SLAGBT-01,2017-07-18,5,Rs.142.85,Home Decor,,Wood
SLAGBT-01,2015-05-16,8,Rs.216.00,Home Decor,,Wood
SLAGBT-01,2016-03-11,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2015-11-14,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-04-07,1,Rs.31.50,Home Decor,,Wood
SLAGBT-01,2015-11-16,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2016-08-12,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2015-04-01,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-04-01,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2017-07-21,2,Rs.57.16,Home Decor,,Wood
SLAGBT-01,2017-11-27,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2017-07-22,10,Rs.285.80,Home Decor,,Wood
SLAGBT-01,2015-04-05,4,Rs.108.00,Home Decor,,Wood
SLAGBT-01,2015-11-27,17,Rs.510.00,Home Decor,,Wood
SLAGBT-01,2017-09-04,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-12-04,7,Rs.210.00,Home Decor,,Wood
SLAGBT-01,2015-04-15,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-11-27,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2017-03-18,20,Rs.600.00,Home Decor,,Wood
SLAGBT-01,2015-11-27,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-04-01,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2017-10-28,17,Rs.510.00,Home Decor,,Wood
SLAGBT-01,2015-03-05,2,Rs.54.00,Home Decor,,Wood
SLAGBT-01,2015-08-12,7,Rs.210.00,Home Decor,,Wood
SLAGBT-01,2015-01-12,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2015-11-05,3,Rs.81.00,Home Decor,,Wood
SLAGBT-01,2015-11-20,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2016-04-16,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2016-04-14,3,Rs.85.50,Home Decor,,Wood
SLAGBT-01,2015-04-16,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2017-07-18,1,Rs.28.58,Home Decor,,Wood
SLAGBT-01,2017-08-26,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2015-02-09,12,Rs.342.00,Home Decor,,Wood
SLAGBT-01,2015-12-12,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-07-17,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2017-03-04,16,Rs.480.00,Home Decor,,Wood
SLAGBT-01,2016-07-04,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-07-12,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-04-18,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2017-03-04,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-11-28,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2016-12-15,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2016-07-04,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-06-12,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2016-06-04,40,Rs.1200.00,Home Decor,,Wood
SLAGBT-01,2017-10-15,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2016-01-26,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2017-01-01,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2016-08-04,7,Rs.210.00,Home Decor,,Wood
SLAGBT-01,2017-01-04,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2015-04-24,12,Rs.360.00,Home Decor,,Wood
SLAGBT-01,2017-11-21,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-03-01,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2015-04-21,13,Rs.390.00,Home Decor,,Wood
SLAGBT-01,2015-01-29,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-09-29,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-11-22,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2015-03-19,7,Rs.210.00,Home Decor,,Wood
SLAGBT-01,2017-03-11,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2017-02-07,2,Rs.63.00,Home Decor,,Wood
SLAGBT-01,2016-11-02,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-01-03,9,Rs.270.00,Home Decor,,Wood
SLAGBT-01,2017-07-20,6,Rs.171.48,Home Decor,,Wood
SLAGBT-01,2016-01-21,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2017-12-09,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-02-21,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2015-03-14,7,Rs.210.00,Home Decor,,Wood
SLAGBT-01,2017-10-30,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2015-06-09,6,Rs.171.00,Home Decor,,Wood
SLAGBT-01,2015-02-21,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2016-02-13,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2016-03-29,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-11-30,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2016-02-19,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2015-06-03,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-08-02,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2016-02-14,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-01-19,12,Rs.360.00,Home Decor,,Wood
SLAGBT-01,2015-08-20,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2017-11-01,7,Rs.199.50,Home Decor,,Wood
SLAGBT-01,2016-11-18,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2017-12-17,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-03-20,9,Rs.270.00,Home Decor,,Wood
SLAGBT-01,2017-07-29,7,Rs.200.06,Home Decor,,Wood
SLAGBT-01,2016-01-23,9,Rs.270.00,Home Decor,,Wood
SLAGBT-01,2016-02-17,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-02-11,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2016-02-21,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-07-29,3,Rs.85.74,Home Decor,,Wood
SLAGBT-01,2015-08-02,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2017-04-12,17,Rs.510.00,Home Decor,,Wood
SLAGBT-01,2016-12-12,8,Rs.240.00,Home Decor,,Wood
SLAGBT-01,2016-02-22,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2015-04-04,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2016-02-23,4,Rs.114.00,Home Decor,,Wood
SLAGBT-01,2015-01-18,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2017-10-16,30,Rs.900.00,Home Decor,,Wood
SLAGBT-01,2017-11-16,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2016-05-12,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2016-02-19,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2017-04-11,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2016-01-16,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2016-02-15,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-08-26,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2017-07-12,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-11-29,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2017-08-07,7,Rs.210.00,Home Decor,,Wood
SLAGBT-01,2015-06-06,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2017-10-29,9,Rs.270.00,Home Decor,,Wood
SLAGBT-01,2017-09-28,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2017-07-31,3,Rs.85.74,Home Decor,,Wood
SLAGBT-01,2017-12-30,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2017-07-30,11,Rs.314.38,Home Decor,,Wood
SLAGBT-01,2017-06-26,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2017-12-28,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2017-12-11,8,Rs.240.00,Home Decor,,Wood
SLAGBT-01,2015-02-08,32,Rs.960.00,Home Decor,,Wood
SLAGBT-01,2017-09-08,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2017-12-26,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-01-25,1,Rs.30.00,Home Decor,,Wood
SLAGBT-01,2017-12-11,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2017-09-28,6,Rs.180.00,Home Decor,,Wood
SLAGBT-01,2016-02-13,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2017-08-12,3,Rs.90.00,Home Decor,,Wood
SLAGBT-01,2015-09-21,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2016-02-25,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2015-09-08,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2017-09-29,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2015-12-28,10,Rs.300.00,Home Decor,,Wood
SLAGBT-01,2017-07-01,4,Rs.120.00,Home Decor,,Wood
SLAGBT-01,2017-01-08,8,Rs.240.00,Home Decor,,Wood
SLAGBT-01,2017-04-09,5,Rs.150.00,Home Decor,,Wood
SLAGBT-01,2017-01-02,2,Rs.60.00,Home Decor,,Wood
SLAGBT-01,2015-03-21,2,Rs.60.00,Home Decor,,Wood
SLAGBT-02,2017-10-29,6,Rs.180.00,Home Decor,,Wood
SLAGBT-02,2015-08-22,10,Rs.300.00,Home Decor,,Wood
SLAGBT-02,2017-10-14,3,Rs.90.00,Home Decor,,Wood
SLAGBT-02,2016-10-23,2,Rs.80.00,Home Decor,,Wood
SLAGBT-02,2017-10-22,10,Rs.300.00,Home Decor,,Wood
SLAGBT-02,2016-08-11,2,Rs.80.00,Home Decor,,Wood
SLAGBT-02,2015-08-25,2,Rs.60.00,Home Decor,,Wood
SLAGBT-02,2017-10-20,3,Rs.90.00,Home Decor,,Wood
SLAGBT-04,2015-02-09,2,Rs.228.00,Home Decor,,Wood
SLAGBT-04,2015-10-30,1,Rs.120.00,Home Decor,,Wood
SLAGBT-04,2015-02-14,1,Rs.120.00,Home Decor,,Wood
SLAGBT-04,2015-08-02,3,Rs.360.00,Home Decor,,Wood
SLAGBT-04,2015-05-05,1,Rs.80.00,Home Decor,,Wood
SLAGBT-04,2015-02-07,4,Rs.480.00,Home Decor,,Wood
SLAGBT-04,2015-06-11,1,Rs.120.00,Home Decor,,Wood
SLAGBT-04,2015-02-23,2,Rs.240.00,Home Decor,,Wood
SLAGBT-04,2015-02-08,1,Rs.120.00,Home Decor,,Wood
SLAGBT-04,2015-09-08,1,Rs.120.00,Home Decor,,Wood
SLAGBT-04,2015-08-02,1,Rs.120.00,Home Decor,,Wood
SLAGBT-04,2015-07-18,1,Rs.120.00,Home Decor,,Wood
SLAGBT-04,2015-08-17,2,Rs.240.00,Home Decor,,Wood
SLAGBT-04,2015-07-28,1,Rs.114.00,Home Decor,,Wood
SLAGBT-04,2015-07-20,1,Rs.120.00,Home Decor,,Wood
SLAGBT-04,2015-01-03,2,Rs.240.00,Home Decor,,Wood
SLAGST-01,2015-05-05,5,Rs.150.00,Home Decor,,Wood
SLAGST-01,2017-05-24,6,Rs.180.00,Home Decor,,Wood
SLAGST-01,2017-07-05,4,Rs.120.00,Home Decor,,Wood
SLAGST-01,2015-11-05,3,Rs.81.00,Home Decor,,Wood
SLAGST-01,2015-11-05,6,Rs.180.00,Home Decor,,Wood
SLAGST-01,2015-01-02,3,Rs.90.00,Home Decor,,Wood
SLAGST-01,2016-08-11,1,Rs.20.00,Home Decor,,Wood
SLAGST-01,2017-09-04,30,Rs.900.00,Home Decor,,Wood
SLAGST-01,2017-12-25,2,Rs.60.00,Home Decor,,Wood
SLAGST-01,2017-09-24,5,Rs.150.00,Home Decor,,Wood
SLAGST-01,2017-09-23,1,Rs.30.00,Home Decor,,Wood
SLAGST-01,2017-09-18,1,Rs.30.00,Home Decor,,Wood
SLAGST-01,2016-09-03,3,Rs.90.00,Home Decor,,Wood
SLAGST-01,2017-12-23,8,Rs.240.00,Home Decor,,Wood
SLAGST-01,2017-09-30,4,Rs.114.00,Home Decor,,Wood
SLALT-01,2010-07-19,1,Rs.6750.00,Home Decor,Altar,Wood
SLALTR-01,2010-02-12,1,Rs.3800.00,Home Decor,Altar,Wood
SLBCBRD-01,2011-03-31,1,Rs.13500.00,Cupboard,Cabinet,Wood
SLBCBRD-01,2012-02-10,1,Rs.13300.00,Cupboard,Cabinet,Wood
SLBCBRD-01,2012-11-24,1,Rs.15500.00,Cupboard,Cabinet,Wood
SLBCBRD-01,2013-04-17,1,Rs.15200.00,Cupboard,Cabinet,Wood
SLBCT-01,2016-09-26,1,Rs.15000.00,Home Decor,Charpai,Fabric
SLBD-01,2014-01-11,1,Rs.28500.00,Bed,,Wood
SLBD-01,2014-07-13,1,Rs.28500.00,Bed,,Wood
SLBD-01,2013-03-30,1,Rs.31350.00,Bed,,Wood
SLBD-01,2014-12-10,1,Rs.28500.00,Bed,,Wood
SLBD-02,2012-11-25,1,Rs.20000.00,Bed,,Wood
SLBD-02,2013-04-09,1,Rs.19000.00,Bed,,Wood
SLBD-02,2016-11-28,1,Rs.15000.00,Bed,,Wood
SLBD-02,2015-11-17,1,Rs.20000.00,Bed,,Wood
SLBD-02,2011-05-15,1,Rs.18000.00,Bed,,Wood
SLBD-02,2012-11-25,1,Rs.18000.00,Bed,,Wood
SLBD-02,2015-04-04,2,Rs.50000.00,Bed,,Wood
SLBD-02,2010-06-10,1,Rs.30000.00,Bed,,Wood
SLBD-02,2010-08-15,1,Rs.35000.00,Bed,,Wood
SLBD-02,2013-04-12,2,Rs.60000.00,Bed,,Wood
SLBD-03,2010-09-08,1,Rs.50000.00,Bed,,Wood
SLBD-03,2015-09-08,1,Rs.66500.00,Bed,,Wood
SLBD-04,2014-01-21,1,Rs.35340.00,Bed,,Wood
SLBD-04,2014-02-15,1,Rs.36100.00,Bed,,Wood
SLBD-04,2014-11-10,1,Rs.19000.00,Bed,,Wood
SLBD-04,2013-09-29,1,Rs.38000.00,Bed,,Wood
SLBD-04,2015-06-26,1,Rs.40000.00,Bed,,Wood
SLBD-04,2014-06-09,1,Rs.38000.00,Bed,,Wood
SLBD-04,2015-07-18,1,Rs.40850.00,Bed,,Wood
SLBD-04,2016-01-29,1,Rs.40000.00,Bed,,Wood
SLBD-04,2014-12-11,1,Rs.38000.00,Bed,,Wood
SLBD-05,2010-11-11,1,Rs.20900.00,Bed,,Wood
SLBD-05,2013-11-16,1,Rs.22800.00,Bed,,Wood
SLBD-06,2016-01-12,1,Rs.133000.00,Bed,,Wood
SLBD-06,2012-10-28,1,Rs.80750.00,Bed,,Wood
SLBD-06,2011-04-17,1,Rs.62000.00,Bed,,Wood
SLBD-06,2010-02-12,1,Rs.65000.00,Bed,,Wood
SLBD-07,2011-06-09,1,Rs.45600.00,Bed,,Wood
SLBD-07,2015-11-07,2,Rs.100000.00,Bed,,Wood
SLBD-08,2017-08-24,1,Rs.38000.00,Bed,,Wood
SLBD-08,2011-08-01,1,Rs.2762.00,Bed,,Wood
SLBD-08,2014-08-26,1,Rs.38000.00,Bed,,Wood
SLBD-08,2012-10-28,1,Rs.28500.00,Bed,,Wood
SLBD-08,2015-09-26,1,Rs.23750.00,Bed,,Wood
SLBD-08,2011-02-03,1,Rs.27000.00,Bed,,Wood
SLBD-08,2014-01-19,1,Rs.35000.00,Bed,,Wood
SLBD-09,2012-08-05,1,Rs.9000.00,Bed,,Metal and Wood
SLBFDR-01,2017-05-24,1,Rs.600.00,Home Decor,Objects,Metal
SLBHNG-01,2016-04-20,2,Rs.444.42,Home Decor,Animal,Wood
SLBHNG-01,2016-08-26,3,Rs.633.33,Home Decor,Animal,Wood
SLBHNG-01,2017-08-18,2,Rs.500.00,Home Decor,Animal,Wood
SLBHNG-01,2016-03-26,2,Rs.442.00,Home Decor,Animal,Wood
SLBHNG-01,2015-12-30,1,Rs.225.00,Home Decor,Animal,Wood
SLBHNG-01,2015-12-21,1,Rs.250.00,Home Decor,Animal,Wood
SLBHNG-01,2015-12-21,1,Rs.222.00,Home Decor,Animal,Wood
SLBHNG-02,2015-05-30,4,Rs.945.00,Home Decor,Animal,Wood
SLBHNG-02,2015-12-30,2,Rs.900.00,Home Decor,Animal,Wood
SLBHNG-02,2016-03-25,1,Rs.500.00,Home Decor,Animal,Wood
SLBHNG-02,2015-07-06,3,Rs.534.00,Home Decor,Animal,Wood
SLBHNG-02,2015-12-21,2,Rs.888.00,Home Decor,Animal,Wood
SLBHNG-02,2015-01-17,1,Rs.179.33,Home Decor,Animal,Wood
SLBHNG-02,2015-12-21,1,Rs.444.55,Home Decor,Animal,Wood
SLBKLBTA-01,2012-12-02,1,Rs.2200.00,Table,Coffee Table,Wood
SLBKLBTA-01,2014-02-22,1,Rs.1600.00,Table,Coffee Table,Wood
SLBLK-03,2015-12-03,4,Rs.1600.00,Home Decor,Objects,Wood
SLBLK-03,2015-09-30,1,Rs.178.00,Home Decor,Objects,Wood
SLBLK-03,2015-08-04,2,Rs.711.12,Home Decor,Objects,Wood
SLBNCH-03,2010-12-09,1,Rs.10200.00,Chair,Bench,Metal and Wood
SLBNCH-04,2015-01-16,1,Rs.33250.00,Chair,Bench,Metal and Wood
SLBNCH-04,2014-11-01,1,Rs.42750.00,Chair,Bench,Metal and Wood
SLBNCH-04,2014-01-21,1,Rs.60450.00,Chair,Bench,Metal and Wood
SLBNCH-04,2012-10-16,1,Rs.50000.00,Chair,Bench,Metal and Wood
SLBNCH-04,2013-12-20,1,Rs.28500.00,Chair,Bench,Metal and Wood
SLBNCH-04,2010-10-30,1,Rs.30800.00,Chair,Bench,Metal and Wood
SLBNCH-05,2010-12-14,1,Rs.11000.00,Chair,Bench,Metal and Wood
SLBNCH-05,2013-12-07,2,Rs.34000.00,Chair,Bench,Metal and Wood
SLBNCH-05,2016-09-27,1,Rs.42750.00,Chair,Bench,Metal and Wood
SLBNCH-05,2014-04-24,2,Rs.32300.00,Chair,Bench,Metal and Wood
SLBNCH-06,2010-12-14,1,Rs.5500.00,Chair,Bench,Wood
SLBNCH-06,2011-08-26,1,Rs.5333.00,Chair,Bench,Wood
SLBNCH-07,2011-12-01,1,Rs.7000.00,Chair,Bench,Wood
SLBNCH-07,2012-03-31,1,Rs.7125.00,Chair,Bench,Wood
SLBNCH-07,2014-12-08,1,Rs.7000.00,Chair,Bench,Wood
SLBNCH-07,2012-02-18,1,Rs.7500.00,Chair,Bench,Wood
SLBNCH-07,2011-04-09,1,Rs.7000.00,Chair,Bench,Wood
SLBNCH-08,2016-09-24,1,Rs.15500.00,Chair,Bench,Wood
SLBNCH-08,2011-07-17,1,Rs.13300.00,Chair,Bench,Wood
SLBNCH-08,2011-09-25,1,Rs.14500.00,Chair,Bench,Wood
SLBNCH-08,2012-03-02,1,Rs.14000.00,Chair,Bench,Wood
SLBNCH-08,2011-11-11,1,Rs.12600.00,Chair,Bench,Wood
SLBNCH-08,2012-08-13,1,Rs.14000.00,Chair,Bench,Wood
SLBNCH-08,2011-04-12,1,Rs.14000.00,Chair,Bench,Wood
SLBNCH-08,2012-05-13,1,Rs.14000.00,Chair,Bench,Wood
SLBNCH-08,2011-02-19,1,Rs.12500.00,Chair,Bench,Wood
SLBNCH-08,2011-09-21,1,Rs.12600.00,Chair,Bench,Wood
SLBNCH-08,2014-11-05,1,Rs.12600.00,Chair,Bench,Wood
SLBNCH-08,2011-10-12,1,Rs.13300.00,Chair,Bench,Wood
